timestamp,gpio0,gpio1,gpio2,gpio3
0.005435466666666666,True,True,True,True
0.015167733333333332,True,True,True,True
0.015167733333333332,False,True,True,True
0.015227466666666667,False,True,True,True
0.015227466666666667,False,False,True,True
1.2387090666666667,False,False,True,True
1.2387090666666667,False,True,True,True
1.2498242666666668,False,True,True,True
1.2498242666666668,False,False,True,True
1.8577277333333335,False,False,True,True
1.8577277333333335,False,True,True,True
1.8698109333333335,False,True,True,True
1.8698109333333335,False,False,True,True
2.4204669333333335,False,False,True,True
2.4204669333333335,False,True,True,True
2.4330861333333336,False,True,True,True
2.4330861333333336,False,False,True,True
3.2402872,False,False,True,True
3.2402872,False,True,True,True
3.252624266666667,False,True,True,True
3.252624266666667,False,False,True,True
3.8745757333333333,False,False,True,True
3.8745757333333333,False,True,True,True
3.8869714666666666,False,True,True,True
3.8869714666666666,False,False,True,True
4.756548,False,False,True,True
4.756548,False,True,True,True
4.768956533333333,False,True,True,True
4.768956533333333,False,False,True,True
5.374777866666667,False,False,True,True
5.374777866666667,False,True,True,True
5.387145333333334,False,True,True,True
5.387145333333334,False,False,True,True
6.1451373333333335,False,False,True,True
6.1451373333333335,False,True,True,True
6.157516,False,True,True,True
6.157516,False,False,True,True
6.8954728,False,False,True,True
6.8954728,False,True,True,True
6.907857866666667,False,True,True,True
6.907857866666667,False,False,True,True
7.769534666666667,False,False,True,True
7.769534666666667,False,True,True,True
7.7819352,False,True,True,True
7.7819352,False,False,True,True
8.457173066666666,False,False,True,True
8.457173066666666,False,True,True,True
8.469643466666668,False,True,True,True
8.469643466666668,False,False,True,True
9.1685352,False,False,True,True
9.1685352,False,True,True,True
9.181234400000001,False,True,True,True
9.181234400000001,False,False,True,True
9.9906392,False,False,True,True
9.9906392,False,True,True,True
10.003002933333333,False,True,True,True
10.003002933333333,False,False,True,True
10.673276533333334,False,False,True,True
10.673276533333334,False,True,True,True
10.685591200000001,False,True,True,True
10.685591200000001,False,False,True,True
11.2365192,False,False,True,True
11.2365192,False,True,True,True
