1,1,1.3304957333333334,1.3407368000000002,None
1,2,2.0493026666666667,2.0605122666666666,5.6202826108801625e-06
1,3,2.6574402666666668,2.6688930666666666,5.800222479038001e-06
1,4,3.4753128,3.4867725333333333,5.770326360477399e-06
1,5,4.065222133333333,4.076744266666667,5.799483821965454e-06
1,6,4.9112504,4.922785333333334,5.798334451489746e-06
1,7,5.655708533333334,5.667203466666667,5.755313830439922e-06
1,8,6.347021600000001,6.358525066666667,5.7687553742287665e-06
1,9,7.146733066666667,7.1582376000000005,5.763396550501284e-06
1,10,7.9757992,7.987323466666667,5.781191939842673e-06
1,11,8.677276533333334,8.688871733333334,5.856088494114507e-06
1,12,9.188338933333334,9.1998712,5.8266623012842075e-06
1,13,10.006265333333333,10.0177528,5.779714165138196e-06
1,14,10.734625866666667,10.746068000000001,5.772503769780972e-06
1,15,11.287139466666668,11.2985192,5.764106587481907e-06
1,16,11.975191733333334,11.986716533333334,5.808687773520132e-06
1,17,12.550078133333333,12.5614872,5.7467186445670655e-06
1,18,13.235035466666668,13.246425866666668,5.724629121949243e-06
1,19,13.9258216,13.937297866666666,5.7777053778669705e-06
1,20,14.8224552,14.834070666666667,5.827071130206935e-06
1,21,15.5707912,15.582320266666667,5.793855101978181e-06
1,22,16.651681866666667,16.663045066666665,5.728047918072587e-06
1,23,17.205186933333334,17.216683466666666,5.783548730966684e-06
1,24,17.8938424,17.9052936,5.787022712479689e-06
1,25,18.646372,18.657809866666668,5.740709114284707e-06
1,26,19.384411466666666,19.396093066666666,5.8769870316321355e-06
1,27,20.125246666666666,20.136763466666668,5.8152881882444435e-06
1,28,20.875950133333333,20.887875466666667,6.0192758006592665e-06
1,29,21.621010933333334,21.63260826666667,5.845138360510019e-06
1,30,22.316537866666668,22.327867466666667,5.732021877193901e-06
1,31,23.078847733333333,23.090161866666666,5.726154075775796e-06
1,32,23.963144800000002,23.974745333333335,5.81010256220313e-06
1,33,24.899489333333335,24.91118,5.8927940271049205e-06
1,34,25.7247256,25.736222666666666,5.775000506719183e-06
1,35,26.433476533333334,26.444973066666666,5.7898334964053175e-06
1,36,27.090304266666667,27.101889866666667,5.830637318417137e-06
1,37,27.772156533333334,27.783850400000002,5.878130679829111e-06
1,38,28.533819466666667,28.545143733333333,5.7007388176870166e-06
1,39,29.2879704,29.2994008,5.790936717617912e-06
1,40,29.971128800000002,29.9825576,5.746653688030116e-06
1,41,30.472505333333334,30.4839336,5.753742615338523e-06
1,42,31.037201333333336,31.048672266666667,5.771025858514788e-06
1,43,31.7705768,31.7820408,5.770512890469826e-06
1,44,32.49895386666667,32.510413066666665,5.773468407886715e-06
1,45,33.09616773333333,33.10768293333334,5.7773573512968435e-06
1,46,34.0680616,34.07939173333333,5.743665591233944e-06
1,47,35.07461946666667,35.08599973333333,5.767930042142795e-06
1,48,35.815609333333335,35.82695386666667,5.697366398140322e-06
1,49,36.570123466666665,36.581450933333336,5.704078089016721e-06
1,50,37.267678133333334,37.2790424,5.737198635543082e-06
1,51,37.95684826666667,37.968575200000004,5.899702092914368e-06
1,52,38.533871733333335,38.5455928,5.914265140439167e-06
1,53,39.427172,39.4389256,5.94406728981136e-06
1,54,40.25827653333334,40.26985466666667,5.860113010855803e-06
1,55,40.846637066666666,40.858165066666665,5.826144387065382e-06
1,56,41.488357066666666,41.4998536,5.8145026553276645e-06
1,57,41.9883496,41.99971013333334,5.720747386351239e-06
1,58,42.6938808,42.70526053333334,5.745375898446708e-06
1,59,43.2539,43.26517466666667,5.684609719472313e-06
1,60,43.99973786666667,44.011468,5.904530326916444e-06
1,61,44.83330373333333,44.845010933333334,5.889866061870074e-06
1,62,45.5755576,45.58702266666667,5.780499766546889e-06
1,63,46.20597253333334,46.21747226666667,5.8122340478029605e-06
1,64,46.97662906666667,46.98799066666667,5.740294621807228e-06
1,65,47.47684506666667,47.4881976,5.741309063044088e-06
1,66,48.3042216,48.315574133333335,5.731190012841594e-06
1,67,49.07056613333334,49.0818792,5.71751256214656e-06
1,68,49.755356533333334,49.76669626666667,5.728603381176707e-06
1,69,50.47243546666667,50.48391226666667,5.789094677545953e-06
1,70,51.15764986666667,51.16907546666667,5.747724903387579e-06
1,71,51.845657333333335,51.85715866666667,5.789880270688665e-06
1,72,52.5392312,52.55073466666667,5.786348422929213e-06
1,73,53.168784800000005,53.1802872,5.794032027327092e-06
1,74,53.8655976,53.87705786666667,5.771811443970805e-06
1,75,54.6063928,54.6181,5.901435645808058e-06
1,76,55.32139813333333,55.33312346666667,5.916526099350357e-06
1,77,56.066719733333336,56.078146933333336,5.758776459859867e-06
1,78,56.818009333333336,56.82950746666667,5.780359643415988e-06
1,79,57.758163466666666,57.769658400000004,5.786233584739292e-06
1,80,58.507907466666666,58.51938106666667,5.774168257983636e-06
1,81,59.316338933333334,59.327687733333335,5.735117662994854e-06
1,82,59.821276000000005,59.83262053333333,5.72245675302645e-06
1,83,60.562743733333335,60.57404773333334,5.696580887517799e-06
1,84,61.36115706666667,61.372648266666666,5.7791537564523055e-06
1,85,62.1322568,62.14375546666667,5.81131356969123e-06
1,86,62.63030586666667,62.64179706666667,5.791628654281753e-06
1,87,63.3918392,63.40327813333334,5.741173002098402e-06
1,88,64.18230266666666,64.19375493333332,5.744222566300642e-06
1,89,64.92772186666666,64.93920453333332,5.77199067552557e-06
1,90,65.678788,65.69029146666666,5.8149725447221385e-06
1,91,66.18046586666667,66.19196506666665,5.824399684241095e-06
1,92,66.86471493333333,66.8764456,5.8867955616006865e-06
1,93,67.63329039999999,67.64494106666666,5.855350294252904e-06
1,94,68.4445464,68.45615493333332,5.801354526267913e-06
1,95,68.9593144,68.97118533333332,5.9799957516054455e-06
1,96,69.68769999999999,69.69951386666666,5.952114916405455e-06
1,97,70.52445573333333,70.53602106666666,5.8166377081388155e-06
1,98,71.27244239999999,71.28383493333332,5.757763693617556e-06
1,99,71.97272293333333,71.98439119999999,5.875679134038876e-06
1,100,72.92405946666666,72.93560773333333,5.750735183479781e-06
