1,1,1.1867026666666667,1.1969442666666668,None
1,2,1.6812381333333335,1.6924509333333335,5.724629116185584e-06
1,3,2.2461544,2.257609866666667,5.8443056166379845e-06
1,4,3.0032808,3.0147437333333333,5.8474477133285496e-06
1,5,3.558294666666667,3.5698184,5.886461665413428e-06
1,6,4.375369333333333,4.386907466666667,5.890603985680397e-06
1,7,5.058893066666667,5.0703864,5.849538701823652e-06
1,8,5.703134133333333,5.714639733333334,5.854990537052095e-06
1,9,6.5302232,6.5417288000000005,5.866991010758008e-06
1,10,7.310857866666667,7.322383733333334,5.884224750645214e-06
1,11,8.015684,8.027280266666667,5.921861282691954e-06
1,12,8.7069368,8.718470133333334,5.904791055245377e-06
1,13,9.514668,9.526159733333333,5.862709249832241e-06
1,14,10.209387466666668,10.220831200000001,5.885938446289423e-06
1,15,10.923454666666666,10.934836,5.814878553396737e-06
1,16,11.610878133333333,11.622404,5.907099877768215e-06
1,17,12.122534666666667,12.1339448,5.842687336422725e-06
1,18,12.80874,12.820131466666666,5.828220278215961e-06
1,19,13.501299466666667,13.512777333333334,5.874060629896437e-06
1,20,14.505015733333334,14.516633866666668,5.8652505549167145e-06
