timestamp,gpio0,gpio1,gpio2,gpio3
0.0018481333333333334,True,True,True,True
0.0018481333333333334,False,False,False,False
0.006091866666666667,False,False,False,False
0.006091866666666667,False,False,True,False
0.008900933333333335,False,False,True,False
0.008900933333333335,False,False,False,False
0.012971333333333335,False,False,False,False
0.012971333333333335,False,False,False,True
0.013022533333333334,False,False,False,True
0.013022533333333334,False,False,False,False
0.017095600000000002,False,False,False,False
0.017095600000000002,False,False,True,False
0.0199036,False,False,True,False
0.0199036,False,False,False,False
0.0239756,False,False,False,False
0.0239756,False,False,False,True
0.024030000000000003,False,False,False,True
0.024030000000000003,False,False,False,False
0.028104666666666667,False,False,False,False
0.028104666666666667,False,False,True,False
0.03091426666666667,False,False,True,False
0.03091426666666667,False,False,False,False
0.034987333333333336,False,False,False,False
0.034987333333333336,False,False,False,True
0.0350428,False,False,False,True
0.0350428,False,False,False,False
0.03911906666666667,False,False,False,False
0.03911906666666667,False,False,True,False
0.04192813333333333,False,False,True,False
0.04192813333333333,False,False,False,False
0.046003333333333334,False,False,False,False
0.046003333333333334,False,False,False,True
0.046062,False,False,False,True
0.046062,False,False,False,False
0.05013986666666667,False,False,False,False
0.05013986666666667,False,False,True,False
0.05294786666666667,False,False,True,False
0.05294786666666667,False,False,False,False
0.05702466666666667,False,False,False,False
0.05702466666666667,False,False,False,True
0.05708493333333334,False,False,False,True
0.05708493333333334,False,False,False,False
0.0611644,False,False,False,False
0.0611644,False,False,True,False
0.06397346666666667,False,False,True,False
0.06397346666666667,False,False,False,False
0.06805186666666667,False,False,False,False
0.06805186666666667,False,False,False,True
0.0681148,False,False,False,True
0.0681148,False,False,False,False
0.07219586666666666,False,False,False,False
0.07219586666666666,False,False,True,False
0.07500493333333333,False,False,True,False
0.07500493333333333,False,False,False,False
0.0790844,False,False,False,False
0.0790844,False,False,False,True
0.07914840000000001,False,False,False,True
0.07914840000000001,False,False,False,False
0.08323106666666667,False,False,False,False
0.08323106666666667,False,False,True,False
0.08603960000000001,False,False,True,False
0.08603960000000001,False,False,False,False
0.09012013333333334,False,False,False,False
0.09012013333333334,False,False,False,True
0.09018786666666667,False,False,False,True
0.09018786666666667,False,False,False,False
0.09427213333333334,False,False,False,False
0.09427213333333334,False,False,True,False
0.0970812,False,False,True,False
0.0970812,False,False,False,False
0.10116493333333333,False,False,False,False
0.10116493333333333,False,False,False,True
0.10123320000000001,False,False,False,True
0.10123320000000001,False,False,False,False
0.10531906666666667,False,False,False,False
0.10531906666666667,False,False,True,False
0.1081276,False,False,True,False
0.1081276,False,False,False,False
0.11221186666666667,False,False,False,False
0.11221186666666667,False,False,False,True
0.11228333333333333,False,False,False,True
0.11228333333333333,False,False,False,False
0.11637026666666667,False,False,False,False
0.11637026666666667,False,False,True,False
0.11917986666666668,False,False,True,False
0.11917986666666668,False,False,False,False
0.1232652,False,False,False,False
0.1232652,False,False,False,True
0.12333773333333334,False,False,False,True
0.12333773333333334,False,False,False,False
0.1274268,False,False,False,False
0.1274268,False,False,True,False
0.1302364,False,False,True,False
0.1302364,False,False,False,False
0.13432386666666668,False,False,False,False
0.13432386666666668,False,False,False,True
0.13440013333333334,False,False,False,True
0.13440013333333334,False,False,False,False
0.1384908,False,False,False,False
0.1384908,False,False,True,False
0.1412988,False,False,True,False
0.1412988,False,False,False,False
0.14538733333333334,False,False,False,False
0.14538733333333334,False,False,False,True
0.14546413333333333,False,False,False,True
0.14546413333333333,False,False,False,False
0.14955586666666668,False,False,False,False
0.14955586666666668,False,False,True,False
0.15236493333333334,False,False,True,False
0.15236493333333334,False,False,False,False
0.15645506666666667,False,False,False,False
0.15645506666666667,False,False,False,True
0.1565356,False,False,False,True
0.1565356,False,False,False,False
0.1606284,False,False,False,False
0.1606284,False,False,True,False
0.163438,False,False,True,False
0.163438,False,False,False,False
0.16752973333333335,False,False,False,False
0.16752973333333335,False,False,False,True
0.1676108,False,False,False,True
0.1676108,False,False,False,False
0.1717052,False,False,False,False
0.1717052,False,False,True,False
0.17451533333333333,False,False,True,False
0.17451533333333333,False,False,False,False
0.17860813333333334,False,False,False,False
0.17860813333333334,False,False,False,True
0.17869293333333333,False,False,False,True
0.17869293333333333,False,False,False,False
0.18278840000000002,False,False,False,False
0.18278840000000002,False,False,True,False
0.1855964,False,False,True,False
0.1855964,False,False,False,False
0.1896908,False,False,False,False
0.1896908,False,False,False,True
0.18977666666666668,False,False,False,True
0.18977666666666668,False,False,False,False
0.19387373333333333,False,False,False,False
0.19387373333333333,False,False,True,False
0.1966828,False,False,True,False
0.1966828,False,False,False,False
0.20077933333333334,False,False,False,False
0.20077933333333334,False,False,False,True
0.20086786666666667,False,False,False,True
0.20086786666666667,False,False,False,False
0.20496706666666667,False,False,False,False
0.20496706666666667,False,False,True,False
0.20777613333333333,False,False,True,False
0.20777613333333333,False,False,False,False
0.21187373333333334,False,False,False,False
0.21187373333333334,False,False,False,True
0.21196333333333334,False,False,False,True
0.21196333333333334,False,False,False,False
0.2160636,False,False,False,False
0.2160636,False,False,True,False
0.21887266666666666,False,False,True,False
0.21887266666666666,False,False,False,False
0.22297186666666668,False,False,False,False
0.22297186666666668,False,False,False,True
0.22306466666666666,False,False,False,True
0.22306466666666666,False,False,False,False
0.22716653333333334,False,False,False,False
0.22716653333333334,False,False,True,False
0.22997453333333334,False,False,True,False
0.22997453333333334,False,False,False,False
0.2340748,False,False,False,False
0.2340748,False,False,False,True
0.2341692,False,False,False,True
0.2341692,False,False,False,False
0.23827266666666666,False,False,False,False
0.23827266666666666,False,False,True,False
0.24108226666666668,False,False,True,False
0.24108226666666668,False,False,False,False
0.24518466666666666,False,False,False,False
0.24518466666666666,False,False,False,True
0.24528173333333333,False,False,False,True
0.24528173333333333,False,False,False,False
0.24938680000000002,False,False,False,False
0.24938680000000002,False,False,True,False
0.25219586666666666,False,False,True,False
0.25219586666666666,False,False,False,False
0.2562993333333333,False,False,False,False
0.2562993333333333,False,False,False,True
0.25639746666666663,False,False,False,True
0.25639746666666663,False,False,False,False
0.26050413333333333,False,False,False,False
0.26050413333333333,False,False,True,False
0.26331266666666664,False,False,True,False
