1,86.358280,-11.166888,86.358280,-11.166888,86.358280,-11.166888,0.000000,0.000000
0,91.010182,-17.838128,86.373680,-11.168583,86.698235,-11.635451,86.523245,-11.383730
1,87.472496,-19.300771,86.392025,-11.166177,86.769495,-12.169786,86.673840,-12.506411
2,89.650424,-22.759001,86.412735,-11.158772,86.990420,-12.904145,87.784878,-16.544494
3,94.380136,-23.330180,86.435931,-11.172631,87.529272,-13.646856,91.456452,-21.199734
4,91.917574,-19.238180,86.460894,-11.187439,87.859669,-14.052020,92.560412,-21.469625
5,91.116317,-11.969270,86.478469,-11.189287,88.103979,-13.907946,92.241082,-16.221948
6,93.415518,-11.902010,86.484428,-11.188209,88.481329,-13.766528,93.222020,-12.805959
7,97.386421,-6.669321,86.493297,-11.177603,89.112933,-13.259860,96.308957,-7.795139
8,105.265794,-4.141733,86.511199,-11.160399,90.260282,-12.605591,103.193076,-4.033029
9,111.239072,-0.820313,86.529177,-11.147116,91.745517,-11.768269,110.359707,-0.634330
10,110.439812,-5.362032,86.547116,-11.140418,93.070801,-11.313603,112.170377,-3.075961
11,104.413507,-10.634900,86.565299,-11.125762,93.881701,-11.252464,107.369844,-8.716748
12,90.289206,-13.811499,86.583880,-11.108148,93.647507,-11.415215,94.121207,-13.491550
13,79.076176,-13.618869,86.601788,-11.124058,92.644168,-11.584268,80.406941,-14.694532
14,82.081067,0.387004,86.618081,-11.140890,91.919903,-10.761931,78.724351,-3.726230
15,105.265794,-4.141733,86.511199,-11.160399,90.260282,-12.605591,103.193076,-4.033029
16,86.409933,15.434213,86.523633,-11.178562,90.002321,-10.659696,83.512088,12.641277
17,78.755377,12.519731,86.532441,-11.194342,89.223227,-9.051811,80.266607,15.607870
18,100.550367,-8.982894,86.537139,-11.181418,90.020496,-9.034968,95.750730,-2.337543
19,125.527950,-10.257861,86.537028,-11.174157,92.505915,-9.113818,121.518441,-11.018686
20,107.685694,-6.251820,86.530482,-11.177157,93.562411,-8.916268,115.046335,-9.179398
21,85.857892,-17.037041,86.515945,-11.190018,93.009575,-9.496683,91.867810,-15.663307
22,91.002095,-17.454076,86.506520,-11.171567,92.860286,-10.036541,87.778449,-18.105130
23,98.532047,-8.526203,86.492576,-11.181739,93.244341,-9.940278,95.080451,-10.957727
24,105.222080,2.357470,86.474770,-11.200288,94.066224,-9.096686,104.053566,0.752949
25,119.921802,16.925107,86.464775,-11.213207,95.866819,-7.287175,118.450188,15.819746
26,135.275485,20.722034,86.450021,-11.219769,98.611705,-5.332633,134.579343,22.346579
27,153.372307,23.817186,86.433741,-11.239383,102.429806,-3.310386,152.784794,24.982217
28,179.757946,29.442872,86.418433,-11.268550,107.828540,-1.044784,178.156194,29.327064
29,170.303019,11.460089,86.403268,-11.296238,112.187649,-0.195192,175.605040,15.164475
30,162.536585,-5.640839,86.386691,-11.324016,115.696659,-0.602221,165.131064,-3.943748
31,132.985669,-2.134209,86.370572,-11.349689,116.891898,-0.733336,136.883894,-5.220921
32,127.275891,0.439065,86.356401,-11.371270,117.605600,-0.671338,124.960023,-1.138099
33,105.475624,-21.815572,86.344363,-11.386051,116.745306,-2.165181,106.281602,-18.246446
34,108.324400,-1.901597,86.334019,-11.401734,116.146222,-2.161315,105.323465,-6.402683
35,130.152232,8.196198,86.324751,-11.419947,117.118024,-1.453228,125.899702,7.118918
36,121.393463,4.564774,86.315348,-11.440203,117.408559,-1.050805,124.396511,6.729941
37,87.595774,-12.136077,86.304506,-11.461267,115.311581,-1.846364,93.018704,-9.212396
38,103.778676,4.073101,86.294580,-11.483100,114.495047,-1.452306,98.705953,0.436648
39,94.440472,1.091576,86.285617,-11.500479,113.082891,-1.290397,95.090795,1.810271
40,90.962232,-8.467908,86.275952,-11.506882,111.525456,-1.798777,91.118035,-6.824024
41,93.195686,-14.162852,86.267535,-11.506510,110.234545,-2.663916,92.431253,-14.112564
42,97.829239,-21.681523,86.257218,-11.517832,109.356578,-4.005678,97.211252,-21.640884
43,92.572128,-17.619045,86.245908,-11.538033,108.171149,-4.977401,93.663249,-19.049385
44,90.339758,-8.212389,86.239660,-11.553161,106.917141,-5.217919,90.448868,-9.391143
45,89.764964,0.219692,86.236681,-11.548219,105.713717,-4.832690,89.478172,0.084090
46,86.858173,0.508606,86.234429,-11.540953,104.391736,-4.452042,87.015483,1.543198
47,79.997889,-2.550447,86.230993,-11.526848,102.680970,-4.305813,80.532758,-1.799086
48,79.997889,-2.550447,86.230993,-11.526848,102.680970,-4.305813,80.532758,-1.799086
49,79.002590,-14.720198,86.226254,-11.518396,101.019076,-5.026959,78.514717,-13.573553
50,80.104755,-27.003426,86.221153,-11.511217,99.550330,-6.558635,79.659711,-26.696319
51,76.810020,-36.652168,86.215920,-11.503594,97.953642,-8.658093,77.183562,-36.953262
52,69.912733,-31.070379,86.212899,-11.494426,95.987969,-10.218427,70.447446,-32.767313
53,86.858173,0.508606,86.234429,-11.540953,104.391736,-4.452042,87.015483,1.543198
54,111.988539,2.443266,86.233378,-11.548857,104.922534,-3.976721,107.184706,-0.858534
55,89.978113,12.557517,86.234225,-11.552926,103.877213,-2.823108,94.786170,14.037484
56,77.811185,10.227018,86.235623,-11.549898,102.053891,-1.906783,78.727826,12.166364
57,81.085873,-6.642915,86.237244,-11.541353,100.587637,-2.230366,79.455552,-4.872736
58,82.623155,-19.605343,86.239605,-11.530414,99.332319,-3.436441,82.246763,-19.647259
59,79.259914,-27.197090,86.244472,-11.520951,97.931777,-5.090886,79.737512,-27.841481
60,83.415204,-27.678004,86.254912,-11.516160,96.925326,-6.667528,82.924638,-28.457938
61,93.424722,-19.276225,86.274166,-11.522747,96.698190,-7.556263,92.767799,-20.169114
62,91.080289,-4.321182,86.297309,-11.530296,96.326459,-7.336828,91.967478,-5.015903
63,81.191115,4.050712,86.325231,-11.522773,95.292953,-6.532703,82.059207,4.478329
64,83.519831,0.193722,86.353597,-11.520626,94.495215,-6.059857,82.710524,1.294245
65,79.707130,-11.547965,86.379158,-11.523476,93.483821,-6.446676,79.917977,-10.734871
66,75.472162,-16.374051,86.403493,-11.522243,92.245636,-7.140445,75.609141,-16.778502
67,82.240165,-21.802837,86.424358,-11.520180,91.564657,-8.164894,81.473074,-21.905384
68,90.033556,-14.167804,86.442701,-11.511870,91.474539,-8.577370,89.791674,-15.062276
69,103.135393,-10.996468,86.460503,-11.520383,92.307355,-8.754623,102.781732,-10.874679
70,101.825988,-9.657812,86.476157,-11.530190,92.988217,-8.826967,102.708149,-9.456442
71,101.080394,-6.310798,86.488665,-11.544735,93.566302,-8.664362,101.236914,-6.406646
72,101.976021,1.040846,86.499414,-11.561746,94.164979,-8.000818,101.850805,0.765475
73,96.346081,12.912972,86.509515,-11.573777,94.327050,-6.548041,96.701146,12.600873
74,83.961039,25.475081,86.519567,-11.571065,93.610778,-4.303901,84.419098,25.397219
75,69.697903,31.448042,86.527885,-11.573310,91.944612,-1.803352,69.860740,31.819082
76,83.859615,17.407874,86.533216,-11.577074,91.383621,-0.462066,82.326919,18.553807
77,90.391230,-10.790018,86.535166,-11.574347,91.315966,-1.182487,90.536341,-9.885340
78,95.286308,-10.792086,86.532700,-11.574726,91.591597,-1.855512,95.469070,-12.137995
79,93.797385,4.746130,86.525621,-11.581514,91.739419,-1.399709,94.130478,3.737550
80,84.800592,13.650855,86.514666,-11.566424,91.243513,-0.332136,85.196438,13.884061
81,80.990651,4.326208,86.500468,-11.541050,90.512608,0.017545,80.792642,5.243043
82,89.713913,-11.850738,86.486462,-11.506144,90.443674,-0.780771,89.112416,-11.431402
83,98.517874,-16.130317,86.475890,-11.538260,90.999036,-1.885107,98.443869,-16.628888
84,95.465424,-13.663318,86.471636,-11.563995,91.307727,-2.733516,95.974313,-14.024546
85,95.301364,-8.408203,86.469740,-11.589520,91.585518,-3.154483,95.250968,-8.544779
86,96.429806,4.072527,86.459140,-11.620374,91.914760,-2.677286,96.353405,3.789084
87,99.383746,16.386062,86.442874,-11.645882,92.422462,-1.366573,99.307979,16.365027
88,99.692508,11.350267,86.445718,-11.664271,92.934011,-0.493497,99.783708,11.989246
