timestamp,gpio0,gpio1,gpio2,gpio3
0.0050311999999999996,True,True,True,True
0.0050311999999999996,False,False,True,True
1.3417032,False,False,True,True
1.3417032,False,True,True,True
1.3519442666666668,False,True,True,True
1.3519442666666668,False,False,True,True
1.989684,False,False,True,True
1.989684,False,True,True,True
2.0008941333333334,False,True,True,True
2.0008941333333334,False,False,True,True
2.6374109333333333,False,False,True,True
2.6374109333333333,False,True,True,True
2.6488653333333336,False,True,True,True
2.6488653333333336,False,False,True,True
3.5191272000000002,False,False,True,True
3.5191272000000002,False,True,True,True
3.5305901333333334,False,True,True,True
3.5305901333333334,False,False,True,True
3.9794488,False,False,True,True
3.9794488,False,True,True,True
3.990972,False,True,True,True
3.990972,False,False,True,True
4.537153866666666,False,False,True,True
4.537153866666666,False,True,True,True
4.5486936,False,True,True,True
4.5486936,False,False,True,True
5.183609866666667,False,False,True,True
5.183609866666667,False,True,True,True
5.1951064,False,True,True,True
5.1951064,False,False,True,True
5.9363752000000005,False,False,True,True
5.9363752000000005,False,True,True,True
5.947880266666667,False,True,True,True
5.947880266666667,False,False,True,True
6.7996264,False,False,True,True
6.7996264,False,True,True,True
6.811132533333334,False,True,True,True
6.811132533333334,False,False,True,True
7.5134674666666665,False,False,True,True
7.5134674666666665,False,True,True,True
7.524992800000001,False,True,True,True
7.524992800000001,False,False,True,True
8.2164152,False,False,True,True
8.2164152,False,True,True,True
8.228011466666667,False,True,True,True
8.228011466666667,False,False,True,True
8.998009333333334,False,False,True,True
8.998009333333334,False,True,True,True
9.009543733333334,False,True,True,True
9.009543733333334,False,False,True,True
9.861763466666668,False,False,True,True
9.861763466666668,False,True,True,True
9.873254133333333,False,True,True,True
9.873254133333333,False,False,True,True
10.570949066666667,False,False,True,True
10.570949066666667,False,True,True,True
10.582393866666667,False,True,True,True
10.582393866666667,False,False,True,True
11.281385866666668,False,False,True,True
11.281385866666668,False,True,True,True
11.2927672,False,True,True,True
11.2927672,False,False,True,True
11.998703733333334,False,False,True,True
11.998703733333334,False,True,True,True
12.0102296,False,True,True,True
12.0102296,False,False,True,True
12.622557066666667,False,False,True,True
12.622557066666667,False,True,True,True
12.633966666666668,False,True,True,True
12.633966666666668,False,False,True,True
13.401052,False,False,True,True
13.401052,False,True,True,True
13.4124456,False,True,True,True
13.4124456,False,False,True,True
14.0303736,False,False,True,True
14.0303736,False,True,True,True
14.041852,False,True,True,True
14.041852,False,False,True,True
14.892645066666667,False,False,True,True
14.892645066666667,False,True,True,True
14.904262133333333,False,True,True,True
14.904262133333333,False,False,True,True
