1,91.010183,-17.838128,86.373680,-11.168583,86.698236,-11.635452,86.523245,-11.383730
2,87.472497,-19.300772,86.392026,-11.166177,86.769495,-12.169786,86.673841,-12.506412
3,89.650425,-22.759001,86.412736,-11.158773,86.990420,-12.904145,87.784879,-16.544495
4,94.380137,-23.330181,86.435931,-11.172631,87.529273,-13.646856,91.456453,-21.199734
5,91.917575,-19.238180,86.460895,-11.187440,87.859670,-14.052020,92.560413,-21.469626
6,91.116317,-11.969270,86.478470,-11.189287,88.103980,-13.907946,92.241082,-16.221949
7,93.415519,-11.902010,86.484429,-11.188210,88.481329,-13.766529,93.222020,-12.805960
8,97.386422,-6.669322,86.493297,-11.177604,89.112934,-13.259860,96.308957,-7.795140
9,105.265794,-4.141733,86.511199,-11.160400,90.260283,-12.605592,103.193076,-4.033030
10,111.239072,-0.820314,86.529177,-11.147117,91.745518,-11.768269,110.359707,-0.634330
11,110.439813,-5.362033,86.547116,-11.140418,93.070801,-11.313603,112.170377,-3.075961
12,104.413508,-10.634901,86.565300,-11.125763,93.881701,-11.252464,107.369845,-8.716749
13,90.289207,-13.811499,86.583881,-11.108149,93.647507,-11.415216,94.121208,-13.491551
14,79.076177,-13.618870,86.601789,-11.124059,92.644168,-11.584268,80.406941,-14.694533
15,82.081067,0.387004,86.618081,-11.140890,91.919903,-10.761932,78.724352,-3.726231
16,94.279538,3.130497,86.632618,-11.159048,92.098597,-9.806349,89.569463,3.171645
17,86.409934,15.434214,86.645052,-11.177210,91.711954,-8.056400,88.529712,14.243335
18,78.755378,12.519731,86.653861,-11.192990,90.813186,-6.630747,81.098206,15.052424
19,100.550367,-8.982894,86.658558,-11.180066,91.499157,-6.783378,95.340337,-3.199990
20,125.527950,-10.257862,86.658448,-11.172806,93.881070,-7.019839,121.194770,-11.408276
21,107.685695,-6.251821,86.651901,-11.175805,94.841305,-6.968867,114.749918,-9.166950
22,85.857892,-17.037042,86.637364,-11.188667,94.198947,-7.685601,91.617845,-15.614472
23,91.002095,-17.454077,86.627939,-11.170215,93.966402,-8.352234,87.771522,-18.063550
24,98.532048,-8.526203,86.613995,-11.180388,94.273029,-8.373873,95.200891,-10.888181
25,105.222081,2.357470,86.596189,-11.198937,95.022903,-7.639929,104.145276,0.818272
26,119.921803,16.925107,86.586195,-11.211856,96.756532,-5.932392,118.509731,15.865973
27,135.275486,20.722035,86.571440,-11.218418,99.439137,-4.072684,134.609029,22.323437
28,153.372307,23.817187,86.555160,-11.238032,103.199318,-2.138634,152.802206,24.937970
29,179.757946,29.442873,86.539852,-11.267199,108.544186,0.044946,178.193943,29.311636
30,170.303020,11.460089,86.524687,-11.294887,112.853200,0.818256,175.507817,15.085599
31,162.536586,-5.640839,86.508110,-11.322665,116.315621,0.340286,165.025293,-4.013775
32,132.985669,-2.134209,86.491991,-11.348337,117.467534,0.143196,136.768271,-5.176254
33,127.275892,0.439065,86.477821,-11.369919,118.140940,0.143836,124.972512,-1.074591
